,purchase,total_events,unique_products,unique_categories,active_hours,view_count,cart_count,session_count,avg_session_duration,cart_event_ratio,cart_per_product
4854,non_purchase,2,1,1,0.10583333333333333,2,0,1,6.35,0.0,0.0
28305,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
9577,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
423,non_purchase,2,1,1,67.82083333333334,2,0,1,4069.2500000000005,0.0,0.0
8132,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
10134,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
27487,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
7921,non_purchase,2,2,1,0.03916666666666667,2,0,1,2.35,0.0,0.0
29328,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
21680,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
19299,non_purchase,3,1,1,0.02388888888888889,3,0,2,0.7166666666666667,0.0,0.0
10116,non_purchase,2,2,1,0.006111111111111111,2,0,1,0.3666666666666667,0.0,0.0
19017,non_purchase,2,1,1,0.010833333333333334,2,0,1,0.65,0.0,0.0
24206,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
8815,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
18448,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
1784,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
35184,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
14755,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
30916,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
22020,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
39075,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
5089,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
11239,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
14625,non_purchase,9,9,1,0.2863888888888889,9,0,1,17.183333333333334,0.0,0.0
10622,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
15410,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
10631,non_purchase,4,1,1,0.0763888888888889,3,1,1,4.583333333333334,0.25,1.0
35547,non_purchase,3,1,1,0.01972222222222222,3,0,1,1.1833333333333333,0.0,0.0
9253,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
13542,non_purchase,2,2,1,0.6388888888888888,2,0,2,19.166666666666664,0.0,0.0
23088,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
33212,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
5961,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
2678,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
11490,non_purchase,2,1,1,169.38805555555555,2,0,2,5081.641666666666,0.0,0.0
34620,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
21371,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
37155,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
17178,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
29073,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
18428,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
26041,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
10255,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
21636,non_purchase,6,1,1,28.320555555555554,5,1,2,849.6166666666667,0.16666666666666666,1.0
22432,non_purchase,2,1,1,0.08027777777777778,2,0,1,4.816666666666666,0.0,0.0
27338,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
10458,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
31060,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
1020,non_purchase,4,4,1,0.04833333333333333,4,0,1,2.9,0.0,0.0
36699,non_purchase,5,1,1,27.324166666666667,4,1,2,819.725,0.2,1.0
11646,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
35937,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
12375,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
21290,non_purchase,2,1,1,0.7969444444444445,2,0,1,47.81666666666667,0.0,0.0
358,non_purchase,2,1,1,0.0008333333333333334,2,0,2,0.025,0.0,0.0
23437,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
9241,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
21580,non_purchase,2,1,1,0.14805555555555555,2,0,2,4.441666666666666,0.0,0.0
3252,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
33714,non_purchase,2,1,1,0.009722222222222222,2,0,2,0.2916666666666667,0.0,0.0
32736,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
2337,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
31739,non_purchase,3,1,1,0.05305555555555556,2,1,1,3.1833333333333336,0.3333333333333333,1.0
26325,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
37340,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
16146,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
9171,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
8747,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
33523,non_purchase,2,2,1,0.0019444444444444444,2,0,1,0.11666666666666667,0.0,0.0
34196,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
39614,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
29319,non_purchase,5,2,1,24.13083333333333,4,1,2,723.925,0.2,0.5
27664,non_purchase,3,1,1,48.513333333333335,3,0,2,1455.4,0.0,0.0
9395,non_purchase,2,2,1,0.011111111111111112,2,0,1,0.6666666666666667,0.0,0.0
11312,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
16536,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
35145,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
18942,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
16716,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
30236,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
24260,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
16851,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
22920,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
31229,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
167,non_purchase,2,1,1,0.0019444444444444444,2,0,2,0.058333333333333334,0.0,0.0
36692,non_purchase,2,1,1,0.021666666666666667,2,0,1,1.3,0.0,0.0
39237,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
8788,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
6305,non_purchase,3,2,2,0.03805555555555556,3,0,1,2.2833333333333337,0.0,0.0
11798,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
27798,non_purchase,11,9,1,0.23833333333333334,11,0,1,14.3,0.0,0.0
21364,non_purchase,2,1,1,0.1388888888888889,2,0,2,4.166666666666667,0.0,0.0
9501,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
17791,non_purchase,3,3,1,0.021111111111111112,3,0,1,1.2666666666666666,0.0,0.0
552,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
26144,non_purchase,3,1,1,0.04583333333333333,3,0,1,2.75,0.0,0.0
19747,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
18102,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
29241,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
23463,non_purchase,6,6,1,0.48388888888888887,6,0,1,29.03333333333333,0.0,0.0
18485,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
37969,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
8509,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
29914,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
32881,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
4172,non_purchase,11,1,1,263.73527777777775,11,0,10,1582.4116666666664,0.0,0.0
18808,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
39276,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
25300,non_purchase,3,2,1,0.05444444444444444,3,0,1,3.2666666666666666,0.0,0.0
13302,non_purchase,2,1,1,0.04777777777777778,2,0,1,2.8666666666666667,0.0,0.0
35734,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
24132,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
32269,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
21131,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
11935,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
25431,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
6996,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
21839,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
8554,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
3763,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
36287,non_purchase,2,1,1,3.178888888888889,2,0,2,95.36666666666666,0.0,0.0
26835,non_purchase,2,1,1,0.0008333333333333334,2,0,2,0.025,0.0,0.0
28863,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
14412,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
1601,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
26226,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
33617,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
33949,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
5115,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
20945,non_purchase,2,2,1,0.01972222222222222,2,0,1,1.1833333333333333,0.0,0.0
28150,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
35200,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
26265,non_purchase,2,1,1,1.9405555555555556,2,0,1,116.43333333333334,0.0,0.0
31323,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
8936,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
30158,non_purchase,6,1,1,0.04111111111111111,6,0,1,2.466666666666667,0.0,0.0
6168,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
6268,non_purchase,3,1,1,6.249722222222222,3,0,2,187.49166666666667,0.0,0.0
6536,non_purchase,2,1,1,0.0033333333333333335,2,0,2,0.1,0.0,0.0
25176,non_purchase,4,1,1,0.08166666666666667,3,1,2,2.45,0.25,1.0
32139,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
33738,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
10403,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
29121,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
32251,non_purchase,4,1,1,0.29305555555555557,3,1,2,8.791666666666668,0.25,1.0
8670,non_purchase,4,3,1,4.766388888888889,4,0,1,285.98333333333335,0.0,0.0
933,non_purchase,2,2,1,0.0030555555555555557,2,0,1,0.18333333333333335,0.0,0.0
25412,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
23578,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
30619,non_purchase,2,2,1,0.0030555555555555557,2,0,1,0.18333333333333335,0.0,0.0
33716,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
8464,non_purchase,4,4,1,0.09055555555555556,4,0,1,5.433333333333334,0.0,0.0
21922,non_purchase,2,1,1,0.2575,2,0,1,15.450000000000001,0.0,0.0
4036,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
29977,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
4269,non_purchase,2,1,1,0.017222222222222222,2,0,2,0.5166666666666666,0.0,0.0
35788,non_purchase,3,3,1,0.22111111111111112,3,0,1,13.266666666666667,0.0,0.0
16729,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
212,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
38883,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
12727,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
25666,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
10377,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
7972,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
39537,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
4154,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
24105,non_purchase,2,1,1,0.008888888888888889,2,0,1,0.5333333333333333,0.0,0.0
27627,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
15788,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
32073,non_purchase,13,1,1,23.76388888888889,9,4,2,712.9166666666666,0.3076923076923077,4.0
23254,non_purchase,3,1,1,32.36194444444445,3,0,3,647.2388888888889,0.0,0.0
13553,non_purchase,10,2,1,1.3288888888888888,10,0,1,79.73333333333332,0.0,0.0
12665,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
33193,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
16836,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
32356,non_purchase,2,1,1,0.7838888888888889,2,0,1,47.03333333333333,0.0,0.0
19241,non_purchase,2,1,1,0.09583333333333334,2,0,1,5.75,0.0,0.0
17113,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
6295,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
19304,non_purchase,2,1,1,0.007222222222222222,1,1,1,0.4333333333333333,0.5,1.0
1661,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
8970,non_purchase,2,1,1,2.069166666666667,2,0,1,124.15,0.0,0.0
10349,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
12634,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
23391,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
35909,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
7850,non_purchase,2,1,1,39.41222222222222,2,0,1,2364.733333333333,0.0,0.0
34386,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
21376,non_purchase,2,1,1,0.0008333333333333334,2,0,2,0.025,0.0,0.0
33173,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
9571,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
32245,non_purchase,2,2,1,0.018333333333333333,2,0,1,1.1,0.0,0.0
13461,non_purchase,3,1,1,3.1930555555555555,3,0,2,95.79166666666667,0.0,0.0
33585,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
19656,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
32309,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
32576,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
25149,non_purchase,2,1,1,0.005833333333333334,2,0,1,0.35000000000000003,0.0,0.0
21059,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
33693,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
30988,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
6834,non_purchase,2,2,1,0.012777777777777779,2,0,1,0.7666666666666667,0.0,0.0
34692,non_purchase,9,6,1,0.16,8,1,1,9.6,0.1111111111111111,0.16666666666666666
7841,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
38681,non_purchase,2,2,1,0.012777777777777779,2,0,1,0.7666666666666667,0.0,0.0
1286,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
3955,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
9598,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
9999,non_purchase,8,3,1,0.23555555555555555,7,1,1,14.133333333333333,0.125,0.3333333333333333
39539,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
11181,non_purchase,2,1,1,0.0022222222222222222,2,0,1,0.13333333333333333,0.0,0.0
115,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
6031,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
9230,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
17626,non_purchase,2,1,1,0.0011111111111111111,2,0,2,0.03333333333333333,0.0,0.0
21909,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
26960,non_purchase,6,3,1,116.04527777777778,6,0,4,1740.6791666666668,0.0,0.0
37937,non_purchase,2,1,1,0.0008333333333333334,2,0,1,0.05,0.0,0.0
2127,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
25228,non_purchase,2,1,1,0.010277777777777778,1,1,1,0.6166666666666667,0.5,1.0
18482,non_purchase,13,7,2,2.6502777777777777,13,0,1,159.01666666666665,0.0,0.0
12234,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
34077,non_purchase,4,1,1,0.017222222222222222,4,0,2,0.5166666666666666,0.0,0.0
19072,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
10545,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
34977,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
22115,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
7340,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
5907,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
33520,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
30135,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
28844,non_purchase,4,2,1,25.381944444444443,4,0,3,507.6388888888888,0.0,0.0
31351,non_purchase,5,1,1,0.0275,5,0,1,1.65,0.0,0.0
6618,non_purchase,2,2,1,2.8872222222222224,2,0,2,86.61666666666667,0.0,0.0
33202,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
7148,non_purchase,2,2,1,0.03361111111111111,2,0,1,2.0166666666666666,0.0,0.0
19716,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
23124,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
35886,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
15365,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
11762,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
9789,non_purchase,2,1,1,0.018055555555555554,2,0,1,1.0833333333333333,0.0,0.0
21141,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
31207,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
29633,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
29288,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
13684,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
35523,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
33383,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
6662,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
7266,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
16140,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
17359,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
11059,non_purchase,2,2,1,0.02361111111111111,2,0,1,1.4166666666666665,0.0,0.0
23811,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
942,non_purchase,2,1,1,0.03833333333333333,2,0,1,2.3,0.0,0.0
19415,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
730,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
11190,non_purchase,2,2,1,0.0011111111111111111,2,0,1,0.06666666666666667,0.0,0.0
30830,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
39580,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
37366,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
23186,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
27037,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
29359,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
2914,non_purchase,47,41,3,226.7375,46,1,2,6802.125,0.02127659574468085,0.024390243902439025
10838,non_purchase,3,2,1,59.4675,3,0,2,1784.025,0.0,0.0
14008,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
29158,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
26575,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
17431,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
15162,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
14150,non_purchase,1,1,1,0.0,1,0,1,0.0,0.0,0.0
23672,purchase,3,1,1,0.05555555555555555,2,0,1,3.333333333333333,0.0,0.0
39423,purchase,3,1,1,0.017777777777777778,1,1,1,1.0666666666666667,0.3333333333333333,1.0
18506,purchase,1,1,1,0.0,0,0,1,0.0,0.0,0.0
33996,purchase,3,1,1,0.07166666666666667,1,1,1,4.3,0.3333333333333333,1.0
15916,purchase,7,2,1,1.3497222222222223,4,1,1,80.98333333333333,0.14285714285714285,0.5
36711,purchase,3,1,1,0.04472222222222222,1,1,1,2.683333333333333,0.3333333333333333,1.0
3280,purchase,3,1,1,0.03388888888888889,1,1,1,2.0333333333333337,0.3333333333333333,1.0
22142,purchase,4,1,1,0.07083333333333333,1,1,1,4.25,0.25,1.0
27967,purchase,6,1,1,0.07138888888888889,2,2,1,4.283333333333333,0.3333333333333333,2.0
13722,purchase,3,1,1,0.028333333333333332,1,0,1,1.7,0.0,0.0
26393,purchase,4,1,1,0.1338888888888889,2,1,1,8.033333333333333,0.25,1.0
398,purchase,3,1,1,0.042222222222222223,1,1,1,2.533333333333333,0.3333333333333333,1.0
3259,purchase,7,4,2,93.68388888888889,4,2,2,2810.5166666666664,0.2857142857142857,0.5
35857,purchase,44,22,6,31.586388888888887,34,7,1,1895.1833333333332,0.1590909090909091,0.3181818181818182
24603,purchase,6,1,1,0.11861111111111111,3,2,1,7.116666666666667,0.3333333333333333,2.0
4620,purchase,13,2,1,157.5338888888889,10,2,6,1575.338888888889,0.15384615384615385,1.0
6181,purchase,11,2,1,107.70583333333333,7,3,4,1615.5874999999999,0.2727272727272727,1.5
34177,purchase,7,1,1,0.11583333333333333,5,1,2,3.475,0.14285714285714285,1.0
38979,purchase,3,1,1,0.2125,2,0,1,12.75,0.0,0.0
2988,purchase,9,1,1,128.81,6,1,2,3864.3,0.1111111111111111,1.0
35098,purchase,9,3,1,0.39055555555555554,6,1,2,11.716666666666667,0.1111111111111111,0.3333333333333333
29345,purchase,4,1,1,0.0636111111111111,2,1,1,3.8166666666666664,0.25,1.0
19698,purchase,5,1,1,11.08388888888889,3,1,2,332.5166666666667,0.2,1.0
1614,purchase,3,1,1,0.014166666666666666,1,1,2,0.425,0.3333333333333333,1.0
35828,purchase,6,2,1,2.7241666666666666,3,2,3,54.48333333333333,0.3333333333333333,1.0
6602,purchase,7,2,1,0.10972222222222222,4,2,1,6.583333333333333,0.2857142857142857,1.0
6751,purchase,11,1,1,12.609444444444444,5,0,1,756.5666666666666,0.0,0.0
31973,purchase,3,1,1,0.05277777777777778,1,1,1,3.1666666666666665,0.3333333333333333,1.0
35112,purchase,3,1,1,0.02,1,1,1,1.2,0.3333333333333333,1.0
33118,purchase,5,1,1,0.04833333333333333,3,1,2,1.45,0.2,1.0
22633,purchase,1,1,1,0.0,0,0,1,0.0,0.0,0.0
25928,purchase,17,4,2,0.6777777777777778,5,4,2,20.333333333333336,0.23529411764705882,1.0
4647,purchase,2,1,1,0.0675,0,1,1,4.050000000000001,0.5,1.0
28127,purchase,3,1,1,0.03361111111111111,1,1,1,2.0166666666666666,0.3333333333333333,1.0
24001,purchase,11,3,2,0.2638888888888889,6,3,2,7.916666666666667,0.2727272727272727,1.0
7149,purchase,19,8,1,14.056111111111111,16,2,2,421.68333333333334,0.10526315789473684,0.25
34291,purchase,4,1,1,0.06027777777777778,1,1,1,3.6166666666666667,0.25,1.0
20928,purchase,8,2,1,0.39055555555555554,5,2,2,11.716666666666667,0.25,1.0
22357,purchase,4,1,1,13.164722222222222,2,1,2,394.94166666666666,0.25,1.0
18011,purchase,17,10,2,0.5513888888888889,13,2,2,16.541666666666668,0.11764705882352941,0.2
35494,purchase,8,4,1,39.450833333333335,6,1,3,789.0166666666668,0.125,0.25
3418,purchase,4,1,1,0.20333333333333334,2,1,1,12.200000000000001,0.25,1.0
37289,purchase,3,1,1,0.08388888888888889,1,1,1,5.033333333333333,0.3333333333333333,1.0
10902,purchase,11,1,1,11.584722222222222,5,2,2,347.5416666666667,0.18181818181818182,2.0
30569,purchase,28,13,1,21.435833333333335,26,1,3,428.7166666666667,0.03571428571428571,0.07692307692307693
14276,purchase,3,1,1,0.01861111111111111,1,1,1,1.1166666666666665,0.3333333333333333,1.0
15890,purchase,3,1,1,0.024166666666666666,2,0,2,0.725,0.0,0.0
15097,purchase,13,1,1,1.1975,6,1,3,23.95,0.07692307692307693,1.0
11612,purchase,3,1,1,0.06055555555555556,1,1,1,3.6333333333333333,0.3333333333333333,1.0
6342,purchase,4,1,1,0.04694444444444444,2,1,2,1.4083333333333332,0.25,1.0
3139,purchase,3,1,1,0.04722222222222222,1,1,1,2.833333333333333,0.3333333333333333,1.0
8201,purchase,7,1,1,0.08722222222222223,5,1,2,2.6166666666666667,0.14285714285714285,1.0
6421,purchase,4,2,1,0.09277777777777778,2,1,1,5.566666666666666,0.25,0.5
2286,purchase,7,2,2,18.235833333333332,4,2,2,547.0749999999999,0.2857142857142857,1.0
39615,purchase,4,1,1,0.11722222222222223,2,1,1,7.033333333333333,0.25,1.0
14772,purchase,7,2,1,1.1083333333333334,4,1,2,33.25,0.14285714285714285,0.5
24899,purchase,4,1,1,0.021111111111111112,2,1,1,1.2666666666666666,0.25,1.0
23475,purchase,21,15,1,0.07916666666666666,19,1,1,4.75,0.047619047619047616,0.06666666666666667
24161,purchase,5,3,1,0.050555555555555555,3,1,1,3.033333333333333,0.2,0.3333333333333333
27150,purchase,13,4,2,49.0425,9,3,3,980.85,0.23076923076923078,0.75
35432,purchase,12,2,1,45.96388888888889,7,3,1,2757.8333333333335,0.25,1.5
2158,purchase,13,5,3,23.836111111111112,9,2,4,357.5416666666667,0.15384615384615385,0.4
25512,purchase,6,1,1,1.571388888888889,2,0,3,31.427777777777777,0.0,0.0
5372,purchase,3,1,1,0.04666666666666667,1,1,1,2.8000000000000003,0.3333333333333333,1.0
24506,purchase,4,1,1,0.13305555555555557,2,1,1,7.983333333333334,0.25,1.0
24422,purchase,6,1,1,0.0811111111111111,3,2,2,2.433333333333333,0.3333333333333333,2.0
5154,purchase,13,1,1,127.76388888888889,8,2,3,2555.277777777778,0.15384615384615385,2.0
